activity_year,loan_type,action_taken,loan_purpose,business_or_commercial_purpose,construction_method,occupancy_type,state_code,county_name,loan_amount,income,loan_term,property_value,total_units
2022,1,1,1,2,1,1,PA,Montgomery County  ,325000,99000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,ME,Penobscot County  ,185000,119000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,NJ,Middlesex County  ,335000,102000.0,360.0,685000.0,1
2022,1,1,1,2,1,1,MI,Sanilac County  ,155000,120000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,GA,Muscogee County  ,155000,49000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,KS,Sedgwick County  ,185000,96000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,FL,Pinellas County  ,515000,234000.0,360.0,645000.0,1
2022,1,1,1,2,1,1,FL,St. Johns County ,165000,73000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,WI,Wood County  ,125000,63000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,NJ,Mercer County  ,205000,66000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,FL,Indian River County ,195000,102000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,OH,Seneca County  ,215000,79000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,NJ,Mercer County  ,315000,181000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,WV,Taylor County  ,235000,121000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,CT,New Haven County ,115000,57000.0,360.0,125000.0,1
2022,1,1,1,2,1,1,PA,Allegheny County  ,115000,48000.0,360.0,125000.0,1
2022,1,1,1,2,1,1,NY,Westchester County  ,615000,170000.0,360.0,765000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,545000,175000.0,360.0,795000.0,1
2022,1,1,1,2,1,1,IL,Kendall County  ,165000,111000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,NJ,Bergen County  ,305000,175000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,PA,Allegheny County  ,275000,101000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,OH,Miami County  ,155000,123000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,OK,Canadian County  ,75000,47000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,NY,Kings County  ,585000,158000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,TN,Sumner County  ,245000,62000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,OH,Hancock County  ,145000,62000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,NC,New Hanover County ,425000,231000.0,360.0,615000.0,1
2022,1,1,1,2,1,1,KS,Sedgwick County  ,195000,56000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,OH,Hardin County  ,135000,62000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,TN,Henry County  ,155000,33000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,OH,Seneca County  ,205000,65000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,575000,179000.0,360.0,605000.0,1
2022,1,1,1,2,1,1,NM,Eddy County  ,175000,64000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,CA,San Mateo County ,335000,93000.0,360.0,865000.0,1
2022,1,1,1,2,1,1,CA,Santa Clara County ,1175000,302000.0,360.0,1465000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,195000,77000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,AZ,Pinal County  ,275000,52000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,WV,Kanawha County  ,175000,67000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,OH,Richland County  ,175000,95000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,NC,Alamance County  ,145000,45000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,KY,Fayette County  ,185000,150000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,CA,Sonoma County  ,625000,116000.0,360.0,665000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,545000,98000.0,360.0,725000.0,1
2022,1,1,1,2,1,1,VA,Fairfax County  ,385000,164000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,ME,York County  ,215000,82000.0,360.0,515000.0,1
2022,1,1,1,2,1,1,MO,Stone County  ,235000,100000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,CA,San Joaquin County ,155000,145000.0,360.0,535000.0,1
2022,1,1,1,2,1,1,IL,Cook County  ,205000,55000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NY,Suffolk County  ,455000,232000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,IL,Kane County  ,235000,61000.0,360.0,245000.0,2
2022,1,1,1,2,1,1,MN,Crow Wing County ,105000,44000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,NC,Brunswick County  ,275000,76000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,235000,75000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,NJ,Gloucester County  ,195000,78000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,NY,Suffolk County  ,385000,274000.0,360.0,575000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,345000,312000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,FL,Leon County  ,215000,88000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,NJ,Burlington County  ,265000,166000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,NY,Putnam County  ,455000,125000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,KS,Sedgwick County  ,245000,126000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,NJ,Hudson County  ,355000,72000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,KS,Atchison County  ,115000,92000.0,360.0,125000.0,1
2022,1,1,1,2,1,1,ME,York County  ,275000,71000.0,360.0,305000.0,2
2022,1,1,1,2,1,1,CA,Riverside County  ,195000,245000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,WI,Milwaukee County  ,165000,74000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,MO,Taney County  ,185000,69000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,NJ,Hudson County  ,195000,99000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,NJ,Morris County  ,205000,170000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,IL,Grundy County  ,185000,76000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,MN,Cass County  ,205000,56000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,OH,Hancock County  ,175000,83000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,PA,Lancaster County  ,155000,75000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,AL,Tuscaloosa County  ,195000,88000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,IN,Wayne County  ,115000,30000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,MN,Blue Earth County ,185000,146000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,ME,York County  ,245000,78000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,OR,Deschutes County  ,245000,62000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,NJ,Hudson County  ,145000,62000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,NJ,Hudson County  ,355000,212000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,CT,Hartford County  ,205000,85000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,NY,Westchester County  ,565000,174000.0,360.0,605000.0,1
2022,1,1,1,2,1,1,WV,Putnam County  ,155000,69000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,TX,Henderson County  ,195000,84000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,WA,Snohomish County  ,405000,80000.0,360.0,575000.0,1
2022,1,1,1,2,1,1,OH,Hancock County  ,125000,56000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,NJ,Ocean County  ,255000,71000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,MS,Rankin County  ,185000,58000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,OR,Deschutes County  ,265000,52000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,PA,Berks County  ,245000,120000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,PA,York County  ,215000,65000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NY,Westchester County  ,305000,114000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,NY,Putnam County  ,295000,100000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,MA,Worcester County  ,335000,140000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,NJ,Hudson County  ,115000,74000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NM,Bernalillo County  ,205000,53000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,CO,Pueblo County  ,75000,42000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,CO,Larimer County  ,215000,88000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,595000,153000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,MS,Rankin County  ,225000,51000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,245000,57000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,MN,Crow Wing County ,245000,57000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,MN,Fillmore County  ,165000,49000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,105000,67000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,PA,Philadelphia County  ,175000,67000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,NJ,Middlesex County  ,235000,69000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,MN,Dakota County  ,325000,82000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,IL,Lake County  ,105000,62000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,MN,Crow Wing County ,95000,61000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,IL,Cook County  ,235000,80000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,LA,Terrebonne Parish  ,85000,50000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,MO,St. Louis County ,305000,95000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,IN,Madison County  ,145000,62000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,CA,Yolo County  ,355000,80000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,IL,Cook County  ,325000,76000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,325000,75000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,OH,Marion County  ,175000,64000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,OH,Hancock County  ,165000,105000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,WV,Marion County  ,135000,38000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,CA,San Mateo County ,2435000,588000.0,360.0,3055000.0,1
2022,1,1,1,2,1,1,KS,Johnson County  ,215000,187000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,MO,Benton County  ,115000,60000.0,360.0,125000.0,1
2022,1,1,1,2,1,1,VA,Greene County  ,245000,60000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,GA,Chatham County  ,175000,110000.0,360.0,525000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,175000,53000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,MI,Macomb County  ,145000,65000.0,360.0,145000.0,1
2022,1,1,1,2,1,1,MI,Oakland County  ,165000,96000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,CO,Denver County  ,555000,260000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,265000,69000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,355000,166000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,365000,100000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,195000,58000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,TX,Guadalupe County  ,215000,59000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,225000,48000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,TX,Hays County  ,255000,60000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,CO,Adams County  ,535000,82000.0,360.0,565000.0,1
2022,1,1,1,2,1,1,TX,Bastrop County  ,235000,116000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,255000,158000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,235000,106000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,315000,88000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CA,San Benito County ,755000,119000.0,360.0,795000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,425000,84000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,CA,San Benito County ,815000,143000.0,360.0,915000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,895000,177000.0,360.0,1515000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,435000,68000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,275000,144000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,325000,167000.0,360.0,355000.0,1
2022,1,1,1,2,1,2,AZ,Pima County  ,285000,183000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,CO,Denver County  ,355000,144000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,895000,207000.0,360.0,1605000.0,1
2022,1,1,1,2,1,1,TX,Bell County  ,215000,105000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,265000,60000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,CO,Adams County  ,145000,56000.0,360.0,465000.0,1
2022,1,1,1,2,1,2,FL,Manatee County  ,295000,231000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,235000,59000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,295000,190000.0,360.0,385000.0,1
2022,1,1,1,2,1,2,AZ,Pima County  ,225000,152000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,265000,47000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,275000,120000.0,180.0,345000.0,1
2022,1,1,1,2,1,1,TX,Caldwell County  ,295000,112000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Hays County  ,335000,134000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,CA,Contra Costa County ,595000,253000.0,360.0,665000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,205000,98000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,255000,154000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,315000,107000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,305000,81000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,1005000,233000.0,360.0,1185000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,205000,65000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,CA,Ventura County  ,875000,0.0,360.0,1105000.0,1
2022,1,1,1,2,1,1,CA,Riverside County  ,765000,530000.0,360.0,965000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,365000,197000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,CA,Santa Clara County ,965000,184000.0,360.0,1565000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,365000,108000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,245000,178000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,315000,99000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,175000,79000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,485000,196000.0,360.0,615000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,645000,196000.0,360.0,1285000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,1035000,329000.0,360.0,1295000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,315000,89000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,1725000,286000.0,360.0,2155000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,215000,69000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,355000,103000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,205000,93000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,CA,Sacramento County  ,225000,145000.0,360.0,595000.0,1
2022,1,1,1,2,1,1,TX,Guadalupe County  ,255000,103000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,MA,Essex County  ,895000,235000.0,360.0,1205000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,385000,99000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,245000,112000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,CO,Weld County  ,235000,192000.0,360.0,635000.0,1
2022,1,1,1,2,1,2,NV,Clark County  ,495000,158000.0,360.0,615000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,445000,120000.0,360.0,555000.0,1
2022,1,1,1,2,1,1,NC,Lincoln County  ,425000,152000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,1495000,334000.0,360.0,2465000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,155000,77000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,355000,112000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,FL,Brevard County  ,385000,166000.0,360.0,415000.0,1
2022,1,1,1,2,1,2,NV,Clark County  ,365000,243000.0,360.0,455000.0,1
2022,1,1,1,2,1,2,FL,Duval County  ,235000,85000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,295000,101000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Brazoria County  ,305000,91000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,725000,159000.0,360.0,905000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,165000,90000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,275000,80000.0,360.0,345000.0,1
2022,1,1,1,2,1,2,FL,Polk County  ,265000,180000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,UT,Tooele County  ,405000,91000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,OK,Cleveland County  ,115000,42000.0,360.0,145000.0,1
2022,1,1,1,2,1,1,AL,Montgomery County  ,305000,154000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,CA,San Benito County ,785000,212000.0,360.0,925000.0,1
2022,1,1,1,2,1,1,FL,Brevard County  ,195000,69000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,265000,73000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,FL,Lake County  ,315000,113000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,445000,121000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,335000,108000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,745000,143000.0,360.0,785000.0,1
2022,1,1,1,2,1,1,CO,Denver County  ,765000,137000.0,360.0,1075000.0,1
2022,1,1,1,2,1,1,TX,Bastrop County  ,355000,268000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,NC,Harnett County  ,395000,112000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,CA,San Benito County ,795000,143000.0,360.0,995000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,215000,55000.0,360.0,275000.0,1
2022,1,1,1,2,1,2,FL,Duval County  ,245000,309000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,335000,95000.0,360.0,355000.0,1
2022,1,1,1,2,1,2,FL,Osceola County  ,405000,173000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,335000,130000.0,360.0,365000.0,1
2022,1,1,1,2,1,2,FL,Manatee County  ,355000,292000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,CA,Sonoma County  ,695000,127000.0,360.0,775000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,405000,69000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,285000,68000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,NC,Wake County  ,335000,73000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,365000,122000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,355000,145000.0,360.0,375000.0,1
2022,1,1,1,2,1,2,NV,Clark County  ,335000,174000.0,360.0,525000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,255000,84000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,GA,Fulton County  ,465000,150000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,385000,181000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,495000,146000.0,360.0,515000.0,1
2022,1,1,1,2,1,1,AZ,Pinal County  ,245000,37000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,335000,97000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,215000,100000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,FL,Clay County  ,335000,117000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,TX,Ector County  ,235000,100000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,CA,Santa Clara County ,1025000,420000.0,360.0,1285000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,315000,121000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,TX,Denton County  ,275000,63000.0,360.0,345000.0,1
2022,1,1,1,2,1,2,NV,Clark County  ,465000,280000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,405000,72000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,375000,97000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,CA,San Benito County ,755000,221000.0,360.0,895000.0,1
2022,1,1,1,2,1,1,FL,Santa Rosa County ,155000,72000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,AZ,Pinal County  ,285000,86000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,265000,133000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,CA,Contra Costa County ,715000,125000.0,360.0,755000.0,1
2022,1,1,1,2,1,2,CO,Clear Creek County ,905000,1042000.0,360.0,1145000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,275000,76000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,UT,Washington County  ,275000,56000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,CO,Boulder County  ,155000,65000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,645000,210000.0,360.0,815000.0,1
2022,1,1,1,2,1,1,AZ,Pinal County  ,215000,33000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,255000,70000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CA,Madera County  ,355000,170000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,395000,190000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,CA,Sonoma County  ,975000,417000.0,360.0,1145000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,375000,83000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,FL,Manatee County  ,385000,133000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,CA,Riverside County  ,605000,188000.0,360.0,835000.0,1
2022,1,1,1,2,1,1,TX,Tarrant County  ,305000,67000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,MA,Worcester County  ,295000,118000.0,180.0,735000.0,1
2022,1,1,1,2,1,2,CO,Weld County  ,545000,114000.0,360.0,675000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,255000,64000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,TX,Ector County  ,185000,41000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,GA,Muscogee County  ,355000,108000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,455000,205000.0,180.0,575000.0,1
2022,1,1,1,2,1,1,UT,Tooele County  ,385000,101000.0,360.0,445000.0,1
2022,1,1,1,2,1,2,TX,Harris County  ,235000,164000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,FL,Polk County  ,375000,163000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,UT,Davis County  ,365000,150000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,195000,43000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,HI,Honolulu County  ,1325000,783000.0,360.0,1915000.0,1
2022,1,1,1,2,1,1,AL,Madison County  ,385000,74000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,105000,44000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,TX,Lamar County  ,205000,49000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,MN,Dakota County  ,345000,58000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,165000,73000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,HI,Honolulu County  ,805000,166000.0,360.0,1075000.0,1
2022,1,1,1,2,1,1,TX,Smith County  ,305000,68000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,325000,113000.0,360.0,335000.0,1
2022,1,1,1,2,1,2,CA,Orange County  ,645000,133000.0,360.0,815000.0,1
2022,1,1,1,2,1,1,CA,Santa Clara County ,655000,320000.0,360.0,1025000.0,1
2022,1,1,1,2,1,1,CO,Jefferson County  ,425000,150000.0,360.0,925000.0,1
2022,1,1,1,2,1,1,TX,Fort Bend County ,1065000,275000.0,360.0,1525000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,265000,79000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,195000,105000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,415000,153000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,PA,Bucks County  ,1005000,270000.0,360.0,1265000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,265000,82000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,FL,Lake County  ,385000,146000.0,360.0,515000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,415000,121000.0,360.0,445000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,145000,112000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,FL,Lake County  ,335000,49000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,NC,Randolph County  ,215000,53000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,355000,98000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,285000,110000.0,360.0,305000.0,1
2022,1,1,1,2,1,2,OK,Oklahoma County  ,1145000,751000.0,360.0,1435000.0,1
2022,1,1,1,2,1,1,GA,Fulton County  ,185000,60000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,GA,Effingham County  ,155000,75000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,TX,Harris County  ,245000,139000.0,360.0,275000.0,1
2022,1,1,1,2,1,2,CA,San Bernardino County ,415000,229000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,145000,33000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,TX,Guadalupe County  ,195000,54000.0,360.0,405000.0,1
